index,id,atlas_id,parent_structure_id,depth,structure_id_path,color_hex_triplet,name,acronym
254,492,1051,714,7,/997/8/567/688/695/315/714/492/,248A5E,Orbital area layer 2/3,ORB2/3
255,352,892,714,7,/997/8/567/688/695/315/714/352/,248A5E,Orbital area layer 5,ORB5
256,476,1049,714,7,/997/8/567/688/695/315/714/476/,248A5E,Orbital area layer 6a,ORB6a
257,516,1054,714,7,/997/8/567/688/695/315/714/516/,248A5E,Orbital area layer 6b,ORB6b
258,723,231,714,7,/997/8/567/688/695/315/714/723/,248A5E,Orbital area lateral part,ORBl
259,448,621,723,8,/997/8/567/688/695/315/714/723/448/,248A5E,Orbital area lateral part layer 1,ORBl1
260,412,1041,723,8,/997/8/567/688/695/315/714/723/412/,248A5E,Orbital area lateral part layer 2/3,ORBl2/3
261,630,644,723,8,/997/8/567/688/695/315/714/723/630/,248A5E,Orbital area lateral part layer 5,ORBl5
262,440,620,723,8,/997/8/567/688/695/315/714/723/440/,248A5E,Orbital area lateral part layer 6a,ORBl6a
263,488,626,723,8,/997/8/567/688/695/315/714/723/488/,248A5E,Orbital area lateral part layer 6b,ORBl6b
264,731,232,714,7,/997/8/567/688/695/315/714/731/,248A5E,Orbital area medial part,ORBm
265,484,1050,731,8,/997/8/567/688/695/315/714/731/484/,248A5E,Orbital area medial part layer 1,ORBm1
266,524,1055,731,8,/997/8/567/688/695/315/714/731/524/,248A5E,Orbital area medial part layer 2,ORBm2
267,582,638,731,8,/997/8/567/688/695/315/714/731/582/,248A5E,Orbital area medial part layer 2/3,ORBm2/3
268,620,1067,731,8,/997/8/567/688/695/315/714/731/620/,248A5E,Orbital area medial part layer 5,ORBm5
269,910,962,731,8,/997/8/567/688/695/315/714/731/910/,248A5E,Orbital area medial part layer 6a,ORBm6a
270,527696977,,731,8,/997/8/567/688/695/315/714/731/527696977/,248A5E,Orbital area medial part layer 6b,ORBm6b
271,738,233,714,7,/997/8/567/688/695/315/714/738/,248A5E,Orbital area ventral part,ORBv
272,746,234,714,7,/997/8/567/688/695/315/714/746/,248A5E,Orbital area ventrolateral part,ORBvl
273,969,1111,746,8,/997/8/567/688/695/315/714/746/969/,248A5E,Orbital area ventrolateral part layer 1,ORBvl1
274,288,884,746,8,/997/8/567/688/695/315/714/746/288/,248A5E,Orbital area ventrolateral part layer 2/3,ORBvl2/3
275,1125,1130,746,8,/997/8/567/688/695/315/714/746/1125/,248A5E,Orbital area ventrolateral part layer 5,ORBvl5
276,608,924,746,8,/997/8/567/688/695/315/714/746/608/,248A5E,Orbital area ventrolateral part layer 6a,ORBvl6a
277,680,933,746,8,/997/8/567/688/695/315/714/746/680/,248A5E,Orbital area ventrolateral part layer 6b,ORBvl6b
278,95,11,315,6,/997/8/567/688/695/315/95/,219866,Agranular insular area,AI
279,104,12,95,7,/997/8/567/688/695/315/95/104/,219866,Agranular insular area dorsal part,AId
280,996,1114,104,8,/997/8/567/688/695/315/95/104/996/,219866,Agranular insular area dorsal part layer 1,AId1
281,328,889,104,8,/997/8/567/688/695/315/95/104/328/,219866,Agranular insular area dorsal part layer 2/3,AId2/3
282,1101,1127,104,8,/997/8/567/688/695/315/95/104/1101/,219866,Agranular insular area dorsal part layer 5,AId5
283,783,946,104,8,/997/8/567/688/695/315/95/104/783/,219866,Agranular insular area dorsal part layer 6a,AId6a
284,831,952,104,8,/997/8/567/688/695/315/95/104/831/,219866,Agranular insular area dorsal part layer 6b,AId6b
285,111,13,95,7,/997/8/567/688/695/315/95/111/,219866,Agranular insular area posterior part,AIp
286,120,863,111,8,/997/8/567/688/695/315/95/111/120/,219866,Agranular insular area posterior part layer 1,AIp1
287,163,1010,111,8,/997/8/567/688/695/315/95/111/163/,219866,Agranular insular area posterior part layer 2/3,AIp2/3
288,344,891,111,8,/997/8/567/688/695/315/95/111/344/,219866,Agranular insular area posterior part layer 5,AIp5
289,314,1029,111,8,/997/8/567/688/695/315/95/111/314/,219866,Agranular insular area posterior part layer 6a,AIp6a
290,355,1034,111,8,/997/8/567/688/695/315/95/111/355/,219866,Agranular insular area posterior part layer 6b,AIp6b
291,119,14,95,7,/997/8/567/688/695/315/95/119/,219866,Agranular insular area ventral part,AIv
292,704,936,119,8,/997/8/567/688/695/315/95/119/704/,219866,Agranular insular area ventral part layer 1,AIv1
293,694,652,119,8,/997/8/567/688/695/315/95/119/694/,219866,Agranular insular area ventral part layer 2/3,AIv2/3
294,800,948,119,8,/997/8/567/688/695/315/95/119/800/,219866,Agranular insular area ventral part layer 5,AIv5
295,675,1074,119,8,/997/8/567/688/695/315/95/119/675/,219866,Agranular insular area ventral part layer 6a,AIv6a
296,699,1077,119,8,/997/8/567/688/695/315/95/119/699/,219866,Agranular insular area ventral part layer 6b,AIv6b
297,254,314,315,6,/997/8/567/688/695/315/254/,1AA698,Retrosplenial area,RSP
298,894,394,254,7,/997/8/567/688/695/315/254/894/,1AA698,Retrosplenial area lateral agranular part,RSPagl
299,671,932,894,8,/997/8/567/688/695/315/254/894/671/,1AA698,Retrosplenial area lateral agranular part layer 1,RSPagl1
300,965,969,894,8,/997/8/567/688/695/315/254/894/965/,1AA698,Retrosplenial area lateral agranular part layer 2/3,RSPagl2/3
301,774,945,894,8,/997/8/567/688/695/315/254/894/774/,1AA698,Retrosplenial area lateral agranular part layer 5,RSPagl5
302,906,820,894,8,/997/8/567/688/695/315/254/894/906/,1AA698,Retrosplenial area lateral agranular part layer 6a,RSPagl6a
303,279,883,894,8,/997/8/567/688/695/315/254/894/279/,1AA698,Retrosplenial area lateral agranular part layer 6b,RSPagl6b
304,480149258,,894,8,/997/8/567/688/695/315/254/894/480149258/,1AA698,Mediomedial anterior visual area,VISmma
305,480149262,,480149258,9,/997/8/567/688/695/315/254/894/480149258/480149262/,1AA698,Mediomedial anterior visual area layer 1,VISmma1
306,480149266,,480149258,9,/997/8/567/688/695/315/254/894/480149258/480149266/,1AA698,Mediomedial anterior visual area layer 2/3,VISmma2/3
307,480149270,,480149258,9,/997/8/567/688/695/315/254/894/480149258/480149270/,1AA698,Mediomedial anterior visual area layer 4,VISmma4
308,480149274,,480149258,9,/997/8/567/688/695/315/254/894/480149258/480149274/,1AA698,Mediomedial anterior visual arealayer 5,VISmma5
309,480149278,,480149258,9,/997/8/567/688/695/315/254/894/480149258/480149278/,1AA698,Mediomedial anterior visual area layer 6a,VISmma6a
310,480149282,,480149258,9,/997/8/567/688/695/315/254/894/480149258/480149282/,1AA698,Mediomedial anterior visual area layer 6b,VISmma6b
311,480149286,,894,8,/997/8/567/688/695/315/254/894/480149286/,1AA698,Mediomedial posterior visual area,VISmmp
312,480149290,,480149286,9,/997/8/567/688/695/315/254/894/480149286/480149290/,1AA698,Mediomedial posterior visual area layer 1,VISmmp1
313,480149294,,480149286,9,/997/8/567/688/695/315/254/894/480149286/480149294/,1AA698,Mediomedial posterior visual area layer 2/3,VISmmp2/3
314,480149298,,480149286,9,/997/8/567/688/695/315/254/894/480149286/480149298/,1AA698,Mediomedial posterior visual area layer 4,VISmmp4
315,480149302,,480149286,9,/997/8/567/688/695/315/254/894/480149286/480149302/,1AA698,Mediomedial posterior visual arealayer 5,VISmmp5
316,480149306,,480149286,9,/997/8/567/688/695/315/254/894/480149286/480149306/,1AA698,Mediomedial posterior visual area layer 6a,VISmmp6a
317,480149310,,480149286,9,/997/8/567/688/695/315/254/894/480149286/480149310/,1AA698,Mediomedial posterior visual area layer 6b,VISmmp6b
318,480149314,,894,8,/997/8/567/688/695/315/254/894/480149314/,1AA698,Medial visual area,VISm
319,480149318,,480149314,9,/997/8/567/688/695/315/254/894/480149314/480149318/,1AA698,Medial visual area layer 1,VISm1
320,480149322,,480149314,9,/997/8/567/688/695/315/254/894/480149314/480149322/,1AA698,Medial visual area layer 2/3,VISm2/3
321,480149326,,480149314,9,/997/8/567/688/695/315/254/894/480149314/480149326/,1AA698,Medial visual area layer 4,VISm4
322,480149330,,480149314,9,/997/8/567/688/695/315/254/894/480149314/480149330/,1AA698,Medial visual arealayer 5,VISm5
323,480149334,,480149314,9,/997/8/567/688/695/315/254/894/480149314/480149334/,1AA698,Medial visual area layer 6a,VISm6a
324,480149338,,480149314,9,/997/8/567/688/695/315/254/894/480149314/480149338/,1AA698,Medial visual area layer 6b,VISm6b
325,879,392,254,7,/997/8/567/688/695/315/254/879/,1AA698,Retrosplenial area dorsal part,RSPd
326,442,1045,879,8,/997/8/567/688/695/315/254/879/442/,1AA698,Retrosplenial area dorsal part layer 1,RSPd1
327,434,761,879,8,/997/8/567/688/695/315/254/879/434/,1AA698,Retrosplenial area dorsal part layer 2/3,RSPd2/3
328,545,1058,879,8,/997/8/567/688/695/315/254/879/545/,1AA698,Retrosplenial area dorsal part layer 4,RSPd4
329,610,1066,879,8,/997/8/567/688/695/315/254/879/610/,1AA698,Retrosplenial area dorsal part layer 5,RSPd5
330,274,1024,879,8,/997/8/567/688/695/315/254/879/274/,1AA698,Retrosplenial area dorsal part layer 6a,RSPd6a
331,330,1031,879,8,/997/8/567/688/695/315/254/879/330/,1AA698,Retrosplenial area dorsal part layer 6b,RSPd6b
332,886,393,254,7,/997/8/567/688/695/315/254/886/,1AA698,Retrosplenial area ventral part,RSPv
333,542,633,886,8,/997/8/567/688/695/315/254/886/542/,1AA698,Retrosplenial area ventral part layer 1,RSPv1
334,606,641,886,8,/997/8/567/688/695/315/254/886/606/,1AA698,Retrosplenial area ventral part layer 2,RSPv2
335,430,619,886,8,/997/8/567/688/695/315/254/886/430/,1AA698,Retrosplenial area ventral part layer 2/3,RSPv2/3
336,687,651,886,8,/997/8/567/688/695/315/254/886/687/,1AA698,Retrosplenial area ventral part layer 5,RSPv5
337,590,639,886,8,/997/8/567/688/695/315/254/886/590/,1AA698,Retrosplenial area ventral part layer 6a,RSPv6a
338,622,643,886,8,/997/8/567/688/695/315/254/886/622/,1AA698,Retrosplenial area ventral part layer 6b,RSPv6b
339,22,285,315,6,/997/8/567/688/695/315/22/,009FAC,Posterior parietal association areas,PTLp
340,532,1056,22,7,/997/8/567/688/695/315/22/532/,009FAC,Posterior parietal association areas layer 1,PTLp1
341,241,454,22,7,/997/8/567/688/695/315/22/241/,009FAC,Posterior parietal association areas layer 2/3,PTLp2/3
342,635,1069,22,7,/997/8/567/688/695/315/22/635/,009FAC,Posterior parietal association areas layer 4,PTLp4
343,683,1075,22,7,/997/8/567/688/695/315/22/683/,009FAC,Posterior parietal association areas layer 5,PTLp5
344,308,1028,22,7,/997/8/567/688/695/315/22/308/,009FAC,Posterior parietal association areas layer 6a,PTLp6a
345,340,1032,22,7,/997/8/567/688/695/315/22/340/,009FAC,Posterior parietal association areas layer 6b,PTLp6b
346,312782546,,22,7,/997/8/567/688/695/315/22/312782546/,009FAC,Anterior area,VISa
347,312782550,,312782546,8,/997/8/567/688/695/315/22/312782546/312782550/,009FAC,Anterior area layer 1,VISa1
348,312782554,,312782546,8,/997/8/567/688/695/315/22/312782546/312782554/,009FAC,Anterior area layer 2/3,VISa2/3
349,312782558,,312782546,8,/997/8/567/688/695/315/22/312782546/312782558/,009FAC,Anterior area layer 4,VISa4
350,312782562,,312782546,8,/997/8/567/688/695/315/22/312782546/312782562/,009FAC,Anterior area layer 5,VISa5
351,312782566,,312782546,8,/997/8/567/688/695/315/22/312782546/312782566/,009FAC,Anterior area layer 6a,VISa6a
352,312782570,,312782546,8,/997/8/567/688/695/315/22/312782546/312782570/,009FAC,Anterior area layer 6b,VISa6b
353,417,759,22,7,/997/8/567/688/695/315/22/417/,009FAC,Rostrolateral visual area,VISrl
354,312782604,,417,8,/997/8/567/688/695/315/22/417/312782604/,009FAC,Rostrolateral area layer 1,VISrl1
355,312782608,,417,8,/997/8/567/688/695/315/22/417/312782608/,009FAC,Rostrolateral area layer 2/3,VISrl2/3
356,312782612,,417,8,/997/8/567/688/695/315/22/417/312782612/,009FAC,Rostrolateral area layer 4,VISrl4
357,312782616,,417,8,/997/8/567/688/695/315/22/417/312782616/,009FAC,Rostrolateral area layer 5,VISrl5
358,312782620,,417,8,/997/8/567/688/695/315/22/417/312782620/,009FAC,Rostrolateral area layer 6a,VISrl6a
359,312782624,,417,8,/997/8/567/688/695/315/22/417/312782624/,009FAC,Rostrolateral area layer 6b,VISrl6b
360,541,350,315,6,/997/8/567/688/695/315/541/,15B0B3,Temporal association areas,TEa
361,97,1002,541,7,/997/8/567/688/695/315/541/97/,15B0B3,Temporal association areas layer 1,TEa1
362,1127,706,541,7,/997/8/567/688/695/315/541/1127/,15B0B3,Temporal association areas layer 2/3,TEa2/3
363,234,1019,541,7,/997/8/567/688/695/315/541/234/,15B0B3,Temporal association areas layer 4,TEa4
364,289,1026,541,7,/997/8/567/688/695/315/541/289/,15B0B3,Temporal association areas layer 5,TEa5
365,729,1081,541,7,/997/8/567/688/695/315/541/729/,15B0B3,Temporal association areas layer 6a,TEa6a
366,786,1088,541,7,/997/8/567/688/695/315/541/786/,15B0B3,Temporal association areas layer 6b,TEa6b
367,922,256,315,6,/997/8/567/688/695/315/922/,0E9684,Perirhinal area,PERI
368,540,1057,922,7,/997/8/567/688/695/315/922/540/,0E9684,Perirhinal area layer 1,PERI1
369,888,959,922,7,/997/8/567/688/695/315/922/888/,0E9684,Perirhinal area layer 2/3,PERI2/3
370,692,1076,922,7,/997/8/567/688/695/315/922/692/,0E9684,Perirhinal area layer 5,PERI5
371,335,890,922,7,/997/8/567/688/695/315/922/335/,0E9684,Perirhinal area layer 6a,PERI6a
372,368,894,922,7,/997/8/567/688/695/315/922/368/,0E9684,Perirhinal area layer 6b,PERI6b
373,895,111,315,6,/997/8/567/688/695/315/895/,0D9F91,Ectorhinal area,ECT
374,836,1094,895,7,/997/8/567/688/695/315/895/836/,0D9F91,Ectorhinal area/Layer 1,ECT1
375,427,1043,895,7,/997/8/567/688/695/315/895/427/,0D9F91,Ectorhinal area/Layer 2/3,ECT2/3
376,988,1113,895,7,/997/8/567/688/695/315/895/988/,0D9F91,Ectorhinal area/Layer 5,ECT5
377,977,1112,895,7,/997/8/567/688/695/315/895/977/,0D9F91,Ectorhinal area/Layer 6a,ECT6a
378,1045,1120,895,7,/997/8/567/688/695/315/895/1045/,0D9F91,Ectorhinal area/Layer 6b,ECT6b
